revenue_id,contract_id,month_date,recognized_revenue,invoice_status
1577,46,2024-08-01,2400.0,Paid
1578,46,2024-09-01,2400.0,Paid
1579,46,2024-10-01,2400.0,Paid
1580,46,2024-11-01,2400.0,Paid
1581,46,2024-12-01,2400.0,Disputed
1582,46,2025-01-01,2400.0,Paid
1583,46,2025-02-01,2400.0,Paid
1584,46,2025-03-01,2400.0,Paid
1585,46,2025-04-01,2400.0,Paid
1586,46,2025-05-01,2400.0,Paid
1587,46,2025-06-01,2400.0,Paid
1588,46,2025-07-01,2400.0,Disputed
1589,46,2025-08-01,2400.0,Paid
1590,46,2025-09-01,2400.0,Paid
1591,46,2025-10-01,2400.0,Paid
1592,46,2025-11-01,2400.0,Paid
1593,46,2025-12-01,2400.0,Paid
1594,46,2026-01-01,2400.0,Paid
1595,46,2026-02-01,2400.0,Paid
1596,46,2026-03-01,2400.0,Paid
1597,46,2026-04-01,2400.0,Paid
1598,47,2021-11-01,3500.0,Paid
1599,47,2021-12-01,3500.0,Paid
1600,47,2022-01-01,3500.0,Paid
1601,47,2022-02-01,3199.52,Paid
1602,47,2022-03-01,3500.0,Paid
1603,47,2022-04-01,3500.0,Paid
1604,47,2022-05-01,3500.0,Paid
1605,47,2022-06-01,3500.0,Paid
1606,47,2022-07-01,3500.0,Paid
1607,47,2022-08-01,3500.0,Paid
1608,47,2022-09-01,3500.0,Paid
1609,47,2022-10-01,3500.0,Paid
1610,47,2022-11-01,3500.0,Paid
1611,47,2022-12-01,3500.0,Paid
1612,47,2023-01-01,3500.0,Paid
1613,47,2023-02-01,3500.0,Paid
1614,47,2023-03-01,3500.0,Paid
1615,47,2023-04-01,3500.0,Paid
1616,47,2023-05-01,3334.17,Paid
1617,47,2023-06-01,3500.0,Paid
1618,47,2023-07-01,3238.62,Paid
1619,47,2023-08-01,3500.0,Paid
1620,47,2023-09-01,3500.0,Paid
1621,47,2023-10-01,3500.0,Paid
1622,47,2023-11-01,3500.0,Paid
1623,47,2023-12-01,3500.0,Paid
1624,47,2024-01-01,3500.0,Paid
1625,47,2024-02-01,3500.0,Paid
1626,47,2024-03-01,3500.0,Paid
1627,47,2024-04-01,3500.0,Paid
1628,47,2024-05-01,3500.0,Paid
1629,47,2024-06-01,3500.0,Paid
1630,47,2024-07-01,3500.0,Paid
1631,47,2024-08-01,3500.0,Paid
1632,47,2024-09-01,3500.0,Paid
1633,47,2024-10-01,3500.0,Paid
1634,47,2024-11-01,3500.0,Paid
1635,47,2024-12-01,3500.0,Paid
1636,47,2025-01-01,3500.0,Pending
1637,47,2025-02-01,3500.0,Paid
1638,47,2025-03-01,3500.0,Paid
1639,47,2025-04-01,3500.0,Paid
1640,47,2025-05-01,3500.0,Pending
1641,47,2025-06-01,3500.0,Paid
1642,47,2025-07-01,3500.0,Paid
1643,47,2025-08-01,3500.0,Paid
1644,47,2025-09-01,3373.17,Paid
1645,47,2025-10-01,3500.0,Pending
1646,47,2025-11-01,3500.0,Paid
1647,47,2025-12-01,3500.0,Paid
1648,47,2026-01-01,3500.0,Paid
1649,47,2026-02-01,3500.0,Paid
1650,47,2026-03-01,3500.0,Paid
1651,47,2026-04-01,3500.0,Paid
1652,48,2022-02-01,2100.0,Paid
1653,48,2022-03-01,2100.0,Paid
1654,48,2022-04-01,2100.0,Paid
1655,48,2022-05-01,2100.0,Paid
1656,48,2022-06-01,2100.0,Paid
1657,48,2022-07-01,2100.0,Paid
1658,48,2022-08-01,2100.0,Paid
1659,48,2022-09-01,2100.0,Paid
1660,48,2022-10-01,2100.0,Paid
1661,48,2022-11-01,2100.0,Paid
1662,48,2022-12-01,2100.0,Paid
1663,48,2023-01-01,2100.0,Paid
1664,48,2023-02-01,2100.0,Paid
1665,48,2023-03-01,2100.0,Paid
1666,48,2023-04-01,2100.0,Paid
1667,48,2023-05-01,2100.0,Pending
1668,48,2023-06-01,2100.0,Paid
1669,48,2023-07-01,2100.0,Pending
1670,48,2023-08-01,2100.0,Paid
1671,48,2023-09-01,2100.0,Disputed
1672,48,2023-10-01,2100.0,Paid
1673,48,2023-11-01,2100.0,Paid
1674,48,2023-12-01,2100.0,Paid
1675,48,2024-01-01,2100.0,Paid
1676,48,2024-02-01,2100.0,Paid
1677,48,2024-03-01,2100.0,Paid
1678,48,2024-04-01,2100.0,Paid
1679,48,2024-05-01,2100.0,Paid
1680,48,2024-06-01,2100.0,Paid
1681,48,2024-07-01,2100.0,Paid
1682,48,2024-08-01,2100.0,Paid
1683,48,2024-09-01,2100.0,Paid
1684,48,2024-10-01,1923.61,Paid
1685,48,2024-11-01,2100.0,Paid
1686,48,2024-12-01,2100.0,Paid
1687,48,2025-01-01,2100.0,Pending
1688,48,2025-02-01,2100.0,Paid
1689,48,2025-03-01,2100.0,Paid
1690,48,2025-04-01,2100.0,Paid
1691,48,2025-05-01,2100.0,Paid
1692,48,2025-06-01,2100.0,Paid
1693,48,2025-07-01,2100.0,Paid
1694,48,2025-08-01,2100.0,Paid
1695,48,2025-09-01,2100.0,Paid
1696,48,2025-10-01,2100.0,Disputed
1697,48,2025-11-01,2100.0,Paid
1698,48,2025-12-01,2100.0,Pending
1699,48,2026-01-01,2100.0,Paid
1700,48,2026-02-01,2100.0,Paid
1701,48,2026-03-01,2100.0,Paid
1702,48,2026-04-01,2100.0,Paid
1703,49,2022-09-01,1125.0,Paid
1704,49,2022-10-01,1125.0,Paid
1705,49,2022-11-01,1125.0,Paid
1706,49,2022-12-01,1125.0,Paid
1707,49,2023-01-01,1125.0,Paid
1708,49,2023-02-01,1125.0,Paid
1709,49,2023-03-01,1125.0,Paid
1710,49,2023-04-01,1125.0,Paid
1711,49,2023-05-01,1125.0,Paid
1712,49,2023-06-01,1125.0,Paid
1713,49,2023-07-01,1125.0,Paid
1714,49,2023-08-01,1125.0,Disputed
1715,49,2023-09-01,1125.0,Paid
1716,49,2023-10-01,1028.64,Paid
1717,49,2023-11-01,1125.0,Paid
1718,49,2023-12-01,1125.0,Paid
1719,49,2024-01-01,1125.0,Paid
1720,49,2024-02-01,1125.0,Paid
1721,49,2024-03-01,1125.0,Paid
1722,49,2024-04-01,1125.0,Paid
1723,49,2024-05-01,1125.0,Paid
1724,49,2024-06-01,1125.0,Paid
1725,49,2024-07-01,1125.0,Paid
1726,49,2024-08-01,1125.0,Paid
1727,49,2024-09-01,1125.0,Paid
1728,49,2024-10-01,1125.0,Paid
1729,49,2024-11-01,1125.0,Paid
1730,49,2024-12-01,1125.0,Paid
1731,49,2025-01-01,1125.0,Paid
1732,49,2025-02-01,1125.0,Paid
1733,49,2025-03-01,1125.0,Paid
1734,49,2025-04-01,1125.0,Paid
1735,49,2025-05-01,1125.0,Pending
1736,49,2025-06-01,1125.0,Paid
1737,49,2025-07-01,1125.0,Disputed
1738,49,2025-08-01,1125.0,Pending
1739,49,2025-09-01,1125.0,Paid
1740,49,2025-10-01,1125.0,Paid
1741,49,2025-11-01,1125.0,Paid
1742,49,2025-12-01,1125.0,Paid
1743,49,2026-01-01,1125.0,Disputed
1744,49,2026-02-01,1125.0,Paid
1745,49,2026-03-01,1125.0,Paid
1746,49,2026-04-01,1125.0,Paid
1747,50,2024-04-01,2550.0,Paid
1748,50,2024-05-01,2550.0,Paid
1749,50,2024-06-01,2337.48,Paid
1750,50,2024-07-01,2550.0,Paid
1751,50,2024-08-01,2550.0,Paid
1752,50,2024-09-01,2550.0,Paid
1753,50,2024-10-01,2550.0,Paid
1754,50,2024-11-01,2550.0,Paid
1755,50,2024-12-01,2550.0,Paid
1756,50,2025-01-01,2550.0,Paid
1757,50,2025-02-01,2550.0,Paid
1758,50,2025-03-01,2550.0,Paid
1759,50,2025-04-01,2550.0,Paid
1760,50,2025-05-01,2550.0,Paid
1761,50,2025-06-01,2550.0,Paid
1762,50,2025-07-01,2550.0,Paid
1763,50,2025-08-01,2550.0,Paid
1764,50,2025-09-01,2550.0,Paid
1765,50,2025-10-01,2550.0,Paid
1766,50,2025-11-01,2550.0,Paid
1767,50,2025-12-01,2550.0,Paid
1768,50,2026-01-01,2550.0,Paid
1769,50,2026-02-01,2550.0,Paid
1770,50,2026-03-01,2550.0,Paid
1771,51,2022-02-01,1275.0,Paid
1772,51,2022-03-01,1275.0,Paid
1773,51,2022-04-01,1275.0,Disputed
1774,51,2022-05-01,1275.0,Paid
1775,51,2022-06-01,1187.78,Paid
1776,51,2022-07-01,1275.0,Paid
1777,51,2022-08-01,1275.0,Paid
1778,51,2022-09-01,1275.0,Paid
1779,51,2022-10-01,1275.0,Paid
1780,51,2022-11-01,1275.0,Paid
1781,51,2022-12-01,1275.0,Paid
1782,51,2023-01-01,1196.57,Paid
1783,51,2023-02-01,1275.0,Paid
1784,51,2023-03-01,1275.0,Paid
1785,51,2023-04-01,1275.0,Pending
1786,51,2023-05-01,1275.0,Paid
1787,51,2023-06-01,1193.35,Paid
1788,51,2023-07-01,1275.0,Paid
1789,51,2023-08-01,1275.0,Paid
1790,51,2023-09-01,1275.0,Paid
1791,51,2023-10-01,1275.0,Paid
1792,51,2023-11-01,1275.0,Paid
1793,51,2023-12-01,1275.0,Paid
1794,51,2024-01-01,1275.0,Paid
1795,51,2024-02-01,1275.0,Paid
1796,51,2024-03-01,1275.0,Paid
1797,51,2024-04-01,1275.0,Paid
1798,51,2024-05-01,1275.0,Paid
1799,51,2024-06-01,1275.0,Paid
1800,51,2024-07-01,1275.0,Pending
1801,51,2024-08-01,1275.0,Paid
1802,51,2024-09-01,1275.0,Paid
1803,51,2024-10-01,1275.0,Paid
1804,51,2024-11-01,1275.0,Disputed
1805,51,2024-12-01,1275.0,Paid
1806,51,2025-01-01,1275.0,Paid
1807,51,2025-02-01,1275.0,Paid
1808,51,2025-03-01,1275.0,Paid
1809,51,2025-04-01,1275.0,Paid
1810,51,2025-05-01,1275.0,Paid
1811,51,2025-06-01,1275.0,Paid
1812,51,2025-07-01,1275.0,Paid
1813,51,2025-08-01,1275.0,Disputed
1814,51,2025-09-01,1275.0,Paid
1815,51,2025-10-01,1275.0,Paid
1816,51,2025-11-01,1275.0,Paid
1817,51,2025-12-01,1275.0,Paid
1818,51,2026-01-01,1275.0,Disputed
1819,51,2026-02-01,1275.0,Paid
1820,51,2026-03-01,1275.0,Paid
1821,51,2026-04-01,1275.0,Paid
1822,52,2022-05-01,2250.0,Paid
1823,52,2022-06-01,2250.0,Paid
1824,52,2022-07-01,2250.0,Paid
1825,52,2022-08-01,2250.0,Disputed
1826,52,2022-09-01,2250.0,Paid
1827,52,2022-10-01,2250.0,Paid
1828,52,2022-11-01,2250.0,Paid
1829,52,2022-12-01,2250.0,Paid
1830,52,2023-01-01,2250.0,Paid
1831,52,2023-02-01,2250.0,Paid
1832,52,2023-03-01,2250.0,Paid
1833,52,2023-04-01,2250.0,Paid
1834,52,2023-05-01,2250.0,Paid
1835,52,2023-06-01,2250.0,Paid
1836,52,2023-07-01,2250.0,Paid
1837,52,2023-08-01,2250.0,Paid
1838,52,2023-09-01,2250.0,Paid
1839,52,2023-10-01,2250.0,Paid
1840,52,2023-11-01,2250.0,Paid
1841,52,2023-12-01,2250.0,Paid
1842,52,2024-01-01,2250.0,Paid
1843,52,2024-02-01,2250.0,Paid
1844,52,2024-03-01,2250.0,Paid
1845,52,2024-04-01,2250.0,Paid
1846,52,2024-05-01,2250.0,Paid
1847,52,2024-06-01,2250.0,Paid
1848,52,2024-07-01,2250.0,Paid
1849,52,2024-08-01,2250.0,Paid
1850,52,2024-09-01,2250.0,Paid
1851,52,2024-10-01,2185.26,Paid
1852,52,2024-11-01,2250.0,Paid
1853,52,2024-12-01,2250.0,Paid
1854,52,2025-01-01,2250.0,Paid
1855,52,2025-02-01,2250.0,Paid
1856,52,2025-03-01,2250.0,Paid
1857,52,2025-04-01,2250.0,Paid
1858,52,2025-05-01,2250.0,Paid
1859,52,2025-06-01,2250.0,Paid
1860,52,2025-07-01,2250.0,Paid
1861,52,2025-08-01,2250.0,Paid
1862,52,2025-09-01,2250.0,Paid
1863,52,2025-10-01,2250.0,Paid
1864,52,2025-11-01,2250.0,Paid
1865,52,2025-12-01,2250.0,Paid
1866,52,2026-01-01,2250.0,Paid
1867,52,2026-02-01,2250.0,Paid
1868,52,2026-03-01,2250.0,Disputed
1869,52,2026-04-01,2250.0,Paid
1870,53,2022-07-01,2850.0,Paid
1871,53,2022-08-01,2850.0,Disputed
1872,53,2022-09-01,2850.0,Paid
1873,53,2022-10-01,2850.0,Paid
1874,53,2022-11-01,2850.0,Paid
1875,53,2022-12-01,2850.0,Paid
1876,53,2023-01-01,2850.0,Paid
1877,53,2023-02-01,2850.0,Paid
1878,53,2023-03-01,2597.57,Paid
1879,53,2023-04-01,2850.0,Paid
1880,53,2023-05-01,2850.0,Paid
1881,53,2023-06-01,2850.0,Paid
1882,53,2023-07-01,2850.0,Paid
1883,53,2023-08-01,2850.0,Paid
1884,53,2023-09-01,2850.0,Paid
1885,53,2023-10-01,2850.0,Paid
1886,53,2023-11-01,2850.0,Paid
1887,53,2023-12-01,2850.0,Paid
1888,53,2024-01-01,2850.0,Paid
1889,53,2024-02-01,2850.0,Paid
1890,53,2024-03-01,2850.0,Paid
1891,53,2024-04-01,2850.0,Paid
1892,53,2024-05-01,2850.0,Paid
1893,53,2024-06-01,2850.0,Paid
1894,53,2024-07-01,2850.0,Paid
1895,53,2024-08-01,2850.0,Paid
1896,53,2024-09-01,2850.0,Paid
1897,53,2024-10-01,2850.0,Paid
1898,53,2024-11-01,2850.0,Paid
1899,53,2024-12-01,2850.0,Paid
1900,53,2025-01-01,2850.0,Paid
1901,53,2025-02-01,2685.36,Paid
1902,53,2025-03-01,2850.0,Paid
1903,53,2025-04-01,2850.0,Paid
1904,53,2025-05-01,2850.0,Paid
1905,53,2025-06-01,2850.0,Paid
1906,53,2025-07-01,2850.0,Paid
1907,53,2025-08-01,2850.0,Pending
1908,53,2025-09-01,2850.0,Paid
1909,53,2025-10-01,2850.0,Paid
1910,53,2025-11-01,2850.0,Paid
1911,53,2025-12-01,2850.0,Paid
1912,53,2026-01-01,2709.45,Paid
1913,53,2026-02-01,2850.0,Paid
1914,53,2026-03-01,2850.0,Paid
1915,53,2026-04-01,2850.0,Paid
1916,54,2022-07-01,2700.0,Paid
1917,54,2022-08-01,2700.0,Paid
1918,54,2022-09-01,2700.0,Paid
1919,54,2022-10-01,2605.53,Paid
1920,54,2022-11-01,2700.0,Paid
1921,54,2022-12-01,2700.0,Paid
1922,54,2023-01-01,2700.0,Paid
1923,54,2023-02-01,2700.0,Paid
1924,54,2023-03-01,2700.0,Paid
1925,54,2023-04-01,2700.0,Paid
1926,54,2023-05-01,2700.0,Paid
1927,54,2023-06-01,2700.0,Paid
1928,54,2023-07-01,2700.0,Paid
1929,54,2023-08-01,2700.0,Paid
1930,54,2023-09-01,2700.0,Paid
1931,54,2023-10-01,2700.0,Pending
1932,54,2023-11-01,2700.0,Paid
1933,54,2023-12-01,2432.07,Paid
1934,54,2024-01-01,2700.0,Paid
1935,54,2024-02-01,2700.0,Paid
1936,54,2024-03-01,2700.0,Paid
1937,54,2024-04-01,2700.0,Disputed
1938,54,2024-05-01,2700.0,Paid
1939,54,2024-06-01,2700.0,Disputed
1940,54,2024-07-01,2700.0,Paid
1941,54,2024-08-01,2590.52,Paid
1942,54,2024-09-01,2700.0,Paid
1943,54,2024-10-01,2700.0,Paid
1944,54,2024-11-01,2700.0,Paid
1945,54,2024-12-01,2700.0,Paid
1946,54,2025-01-01,2642.6,Paid
1947,54,2025-02-01,2700.0,Paid
1948,54,2025-03-01,2700.0,Paid
1949,54,2025-04-01,2700.0,Paid
1950,54,2025-05-01,2700.0,Pending
1951,54,2025-06-01,2700.0,Paid
1952,54,2025-07-01,2700.0,Paid
1953,54,2025-08-01,2700.0,Paid
1954,54,2025-09-01,2700.0,Paid
1955,54,2025-10-01,2700.0,Paid
1956,54,2025-11-01,2700.0,Paid
1957,54,2025-12-01,2700.0,Paid
1958,54,2026-01-01,2700.0,Paid
1959,54,2026-02-01,2700.0,Pending
1960,54,2026-03-01,2700.0,Paid
1961,54,2026-04-01,2700.0,Paid
1962,55,2023-10-01,1275.0,Paid
1963,55,2023-11-01,1275.0,Paid
1964,55,2023-12-01,1275.0,Paid
1965,55,2024-01-01,1191.56,Paid
1966,55,2024-02-01,1275.0,Paid
1967,55,2024-03-01,1275.0,Paid
1968,55,2024-04-01,1275.0,Paid
1969,55,2024-05-01,1275.0,Paid
1970,55,2024-06-01,1275.0,Paid
1971,55,2024-07-01,1275.0,Paid
1972,55,2024-08-01,1275.0,Paid
1973,55,2024-09-01,1275.0,Paid
1974,55,2024-10-01,1275.0,Paid
1975,55,2024-11-01,1275.0,Paid
1976,55,2024-12-01,1275.0,Paid
1977,55,2025-01-01,1275.0,Paid
1978,55,2025-02-01,1275.0,Paid
1979,55,2025-03-01,1275.0,Paid
1980,55,2025-04-01,1275.0,Paid
1981,55,2025-05-01,1275.0,Paid
1982,55,2025-06-01,1275.0,Paid
1983,55,2025-07-01,1275.0,Paid
1984,55,2025-08-01,1275.0,Paid
1985,55,2025-09-01,1275.0,Paid
1986,55,2025-10-01,1275.0,Paid
1987,55,2025-11-01,1275.0,Paid
1988,55,2025-12-01,1275.0,Paid
1989,55,2026-01-01,1275.0,Disputed
1990,55,2026-02-01,1275.0,Paid
1991,55,2026-03-01,1275.0,Paid
1992,55,2026-04-01,1275.0,Disputed
1993,56,2022-05-01,1500.0,Paid
1994,56,2022-06-01,1500.0,Paid
1995,56,2022-07-01,1500.0,Paid
1996,56,2022-08-01,1500.0,Paid
1997,56,2022-09-01,1500.0,Paid
1998,56,2022-10-01,1500.0,Pending
1999,56,2022-11-01,1500.0,Paid
2000,56,2022-12-01,1500.0,Paid
2001,56,2023-01-01,1500.0,Paid
2002,56,2023-02-01,1500.0,Paid
2003,56,2023-03-01,1392.95,Paid
2004,56,2023-04-01,1500.0,Pending
2005,56,2023-05-01,1500.0,Paid
2006,56,2023-06-01,1500.0,Paid
2007,56,2023-07-01,1500.0,Paid
2008,56,2023-08-01,1500.0,Paid
2009,56,2023-09-01,1500.0,Paid
2010,56,2023-10-01,1500.0,Paid
2011,56,2023-11-01,1500.0,Paid
2012,56,2023-12-01,1500.0,Paid
2013,56,2024-01-01,1500.0,Paid
2014,56,2024-02-01,1500.0,Paid
2015,56,2024-03-01,1500.0,Paid
2016,56,2024-04-01,1500.0,Paid
2017,56,2024-05-01,1500.0,Paid
2018,56,2024-06-01,1500.0,Paid
2019,56,2024-07-01,1500.0,Paid
2020,56,2024-08-01,1500.0,Paid
2021,56,2024-09-01,1500.0,Paid
2022,56,2024-10-01,1500.0,Paid
2023,56,2024-11-01,1500.0,Paid
2024,56,2024-12-01,1500.0,Paid
2025,56,2025-01-01,1500.0,Paid
2026,56,2025-02-01,1500.0,Paid
2027,56,2025-03-01,1500.0,Paid
2028,56,2025-04-01,1500.0,Paid
2029,56,2025-05-01,1500.0,Paid
2030,56,2025-06-01,1500.0,Paid
2031,56,2025-07-01,1500.0,Paid
2032,56,2025-08-01,1500.0,Paid
2033,56,2025-09-01,1500.0,Paid
2034,56,2025-10-01,1500.0,Paid
2035,56,2025-11-01,1500.0,Paid
2036,56,2025-12-01,1403.0,Paid
2037,56,2026-01-01,1500.0,Paid
2038,56,2026-02-01,1500.0,Paid
2039,56,2026-03-01,1500.0,Paid
2040,56,2026-04-01,1500.0,Paid
2041,57,2022-06-01,2550.0,Paid
2042,57,2022-07-01,2550.0,Paid
2043,57,2022-08-01,2550.0,Paid
2044,57,2022-09-01,2550.0,Paid
2045,57,2022-10-01,2550.0,Disputed
2046,57,2022-11-01,2550.0,Paid
2047,57,2022-12-01,2428.43,Disputed
2048,57,2023-01-01,2550.0,Paid
2049,57,2023-02-01,2550.0,Paid
2050,57,2023-03-01,2550.0,Paid
2051,57,2023-04-01,2550.0,Paid
2052,57,2023-05-01,2550.0,Paid
2053,57,2023-06-01,2550.0,Paid
2054,57,2023-07-01,2550.0,Paid
2055,57,2023-08-01,2550.0,Paid
2056,57,2023-09-01,2550.0,Paid
2057,57,2023-10-01,2550.0,Paid
2058,57,2023-11-01,2550.0,Paid
2059,57,2023-12-01,2323.38,Disputed
2060,57,2024-01-01,2550.0,Pending
2061,57,2024-02-01,2550.0,Paid
2062,57,2024-03-01,2550.0,Paid
2063,57,2024-04-01,2550.0,Disputed
2064,57,2024-05-01,2550.0,Paid
2065,57,2024-06-01,2550.0,Paid
2066,57,2024-07-01,2550.0,Paid
2067,57,2024-08-01,2550.0,Paid
2068,57,2024-09-01,2550.0,Paid
2069,57,2024-10-01,2550.0,Paid
2070,57,2024-11-01,2550.0,Disputed
2071,57,2024-12-01,2550.0,Paid
2072,57,2025-01-01,2550.0,Paid
2073,57,2025-02-01,2550.0,Paid
2074,57,2025-03-01,2550.0,Paid
2075,57,2025-04-01,2550.0,Paid
2076,57,2025-05-01,2550.0,Disputed
2077,57,2025-06-01,2550.0,Paid
2078,57,2025-07-01,2550.0,Paid
2079,57,2025-08-01,2550.0,Paid
2080,57,2025-09-01,2550.0,Pending
2081,57,2025-10-01,2550.0,Paid
2082,57,2025-11-01,2550.0,Paid
2083,57,2025-12-01,2550.0,Paid
2084,57,2026-01-01,2550.0,Paid
2085,57,2026-02-01,2550.0,Paid
2086,57,2026-03-01,2475.65,Paid
2087,57,2026-04-01,2550.0,Paid
2088,58,2022-02-01,1200.0,Pending
2089,58,2022-03-01,1200.0,Paid
2090,58,2022-04-01,1200.0,Paid
2091,58,2022-05-01,1200.0,Paid
2092,58,2022-06-01,1200.0,Paid
2093,58,2022-07-01,1200.0,Paid
2094,58,2022-08-01,1200.0,Paid
2095,58,2022-09-01,1104.06,Paid
2096,58,2022-10-01,1200.0,Paid
2097,58,2022-11-01,1200.0,Paid
2098,58,2022-12-01,1200.0,Paid
2099,58,2023-01-01,1200.0,Paid
2100,58,2023-02-01,1200.0,Paid
2101,58,2023-03-01,1200.0,Paid
2102,58,2023-04-01,1200.0,Paid
2103,58,2023-05-01,1200.0,Paid
2104,58,2023-06-01,1200.0,Paid
2105,58,2023-07-01,1200.0,Paid
2106,58,2023-08-01,1200.0,Paid
2107,58,2023-09-01,1200.0,Paid
2108,58,2023-10-01,1200.0,Pending
2109,58,2023-11-01,1200.0,Paid
2110,58,2023-12-01,1158.77,Paid
2111,58,2024-01-01,1200.0,Paid
2112,58,2024-02-01,1200.0,Paid
2113,58,2024-03-01,1200.0,Paid
2114,58,2024-04-01,1200.0,Pending
2115,58,2024-05-01,1200.0,Paid
2116,58,2024-06-01,1200.0,Paid
2117,58,2024-07-01,1200.0,Paid
2118,58,2024-08-01,1200.0,Paid
2119,58,2024-09-01,1200.0,Paid
2120,58,2024-10-01,1200.0,Paid
2121,58,2024-11-01,1200.0,Paid
2122,58,2024-12-01,1200.0,Paid
2123,58,2025-01-01,1200.0,Paid
2124,58,2025-02-01,1200.0,Paid
2125,58,2025-03-01,1200.0,Paid
2126,58,2025-04-01,1200.0,Paid
2127,58,2025-05-01,1200.0,Pending
2128,58,2025-06-01,1200.0,Paid
2129,58,2025-07-01,1200.0,Paid
2130,58,2025-08-01,1152.86,Paid
2131,58,2025-09-01,1200.0,Paid
2132,58,2025-10-01,1200.0,Paid
2133,58,2025-11-01,1200.0,Paid
2134,58,2025-12-01,1200.0,Paid
2135,58,2026-01-01,1200.0,Paid
2136,58,2026-02-01,1200.0,Paid
2137,58,2026-03-01,1200.0,Paid
2138,58,2026-04-01,1200.0,Paid
2139,59,2022-07-01,2700.0,Pending
2140,59,2022-08-01,2700.0,Paid
2141,59,2022-09-01,2700.0,Paid
2142,59,2022-10-01,2700.0,Paid
2143,59,2022-11-01,2700.0,Paid
2144,59,2022-12-01,2700.0,Paid
2145,59,2023-01-01,2700.0,Paid
2146,59,2023-02-01,2700.0,Paid
2147,59,2023-03-01,2700.0,Paid
2148,59,2023-04-01,2700.0,Paid
2149,59,2023-05-01,2700.0,Paid
2150,59,2023-06-01,2700.0,Disputed
2151,59,2023-07-01,2700.0,Paid
2152,59,2023-08-01,2700.0,Paid
2153,59,2023-09-01,2700.0,Paid
2154,59,2023-10-01,2700.0,Paid
2155,59,2023-11-01,2700.0,Paid
2156,59,2023-12-01,2700.0,Paid
2157,59,2024-01-01,2700.0,Paid
2158,59,2024-02-01,2700.0,Paid
2159,59,2024-03-01,2700.0,Paid
2160,59,2024-04-01,2700.0,Paid
2161,59,2024-05-01,2700.0,Paid
2162,59,2024-06-01,2700.0,Paid
2163,59,2024-07-01,2700.0,Paid
2164,59,2024-08-01,2700.0,Pending
2165,59,2024-09-01,2700.0,Disputed
2166,59,2024-10-01,2700.0,Paid
2167,59,2024-11-01,2700.0,Paid
2168,59,2024-12-01,2700.0,Paid
2169,59,2025-01-01,2700.0,Pending
2170,60,2022-03-01,1050.0,Paid
2171,60,2022-04-01,1050.0,Paid
2172,60,2022-05-01,1050.0,Paid
2173,60,2022-06-01,1050.0,Paid
2174,60,2022-07-01,1050.0,Paid
2175,60,2022-08-01,1050.0,Disputed
2176,60,2022-09-01,1050.0,Paid
2177,60,2022-10-01,1050.0,Paid
2178,60,2022-11-01,1050.0,Paid
2179,60,2022-12-01,1050.0,Paid
2180,60,2023-01-01,1050.0,Paid
2181,60,2023-02-01,1050.0,Paid
2182,60,2023-03-01,1050.0,Paid
2183,60,2023-04-01,1050.0,Paid
2184,60,2023-05-01,1050.0,Paid
2185,60,2023-06-01,1050.0,Paid
2186,60,2023-07-01,1050.0,Paid
2187,60,2023-08-01,1050.0,Paid
2188,60,2023-09-01,1050.0,Paid
2189,60,2023-10-01,1050.0,Paid
2190,60,2023-11-01,1050.0,Paid
2191,60,2023-12-01,1050.0,Paid
2192,60,2024-01-01,1050.0,Paid
2193,60,2024-02-01,1050.0,Paid
2194,60,2024-03-01,1050.0,Paid
2195,60,2024-04-01,967.35,Paid
2196,60,2024-05-01,1050.0,Paid
2197,60,2024-06-01,1050.0,Paid
2198,60,2024-07-01,1050.0,Paid
2199,60,2024-08-01,1050.0,Paid
2200,60,2024-09-01,1050.0,Paid
2201,60,2024-10-01,1050.0,Paid
2202,60,2024-11-01,1050.0,Paid
2204,60,2025-01-01,1050.0,Pending
2205,60,2025-02-01,955.32,Disputed
2206,60,2025-03-01,1050.0,Paid
2207,60,2025-04-01,1050.0,Paid
2209,60,2025-06-01,1050.0,Paid
2210,60,2025-07-01,1050.0,Paid
2211,60,2025-08-01,1050.0,Paid
2212,60,2025-09-01,1050.0,Paid
2213,60,2025-10-01,1050.0,Paid
2214,60,2025-11-01,1050.0,Paid
2215,60,2025-12-01,1050.0,Paid
2216,60,2026-01-01,1050.0,Paid
2217,60,2026-02-01,1050.0,Paid
2218,60,2026-03-01,1050.0,Disputed
2219,60,2026-04-01,1050.0,Paid
2220,61,2023-10-01,3750.0,Paid
2221,61,2023-11-01,3750.0,Pending
2222,61,2023-12-01,3750.0,Disputed
2223,61,2024-01-01,3653.7,Paid
2224,61,2024-02-01,3750.0,Paid
2225,61,2024-03-01,3750.0,Paid
2226,61,2024-04-01,3750.0,Paid
2227,61,2024-05-01,3750.0,Paid
2228,61,2024-06-01,3750.0,Paid
2229,61,2024-07-01,3750.0,Paid
2230,61,2024-08-01,3750.0,Paid
2231,61,2024-09-01,3750.0,Paid
2232,61,2024-10-01,3750.0,Paid
2233,61,2024-11-01,3750.0,Paid
2234,61,2024-12-01,3750.0,Paid
2235,61,2025-01-01,3750.0,Paid
2236,61,2025-02-01,3750.0,Paid
2237,61,2025-03-01,3750.0,Paid
2238,61,2025-04-01,3750.0,Paid
2239,61,2025-05-01,3750.0,Paid
2240,61,2025-06-01,3630.71,Paid
2241,61,2025-07-01,3750.0,Paid
